node,node,weight
理科大楼_8848,理科大楼_1640,2
理科大楼_3559,理科大楼_4218,7
理科大楼_6410,理科大楼_71,5
理科大楼_5058,理科大楼_4149,9
理科大楼_2710,理科大楼_5563,5
理科大楼_2472,理科大楼_9093,10
理科大楼_3814,理科大楼_697,5
理科大楼_8387,理科大楼_6270,5
理科大楼_8120,理科大楼_3571,4
理科大楼_8413,理科大楼_4164,2
理科大楼_474,理科大楼_7295,5
理科大楼_633,理科大楼_3812,10
理科大楼_8022,理科大楼_4998,7
理科大楼_5623,理科大楼_4437,3
理科大楼_3781,理科大楼_1382,3
理科大楼_1094,理科大楼_4109,7
理科大楼_9356,理科大楼_5150,8
理科大楼_4950,理科大楼_2364,9
理科大楼_2021,理科大楼_4344,8
理科大楼_5819,理科大楼_2765,3
理科大楼_8200,理科大楼_617,3
理科大楼_8725,理科大楼_3234,7
理科大楼_1482,理科大楼_9574,2
理科大楼_7645,理科大楼_4668,7
理科大楼_5118,理科大楼_8344,8
理科大楼_6975,理科大楼_3481,9
理科大楼_3084,理科大楼_5689,7
理科大楼_436,理科大楼_7549,10
理科大楼_6021,理科大楼_1541,1
理科大楼_4529,理科大楼_7095,2
理科大楼_6883,理科大楼_4091,5
理科大楼_5633,理科大楼_767,6
理科大楼_190,理科大楼_2739,9
理科大楼_5588,理科大楼_7649,5
理科大楼_4275,理科大楼_1666,8
理科大楼_4255,理科大楼_3163,1
理科大楼_4075,理科大楼_1156,8
理科大楼_7584,理科大楼_3638,1
理科大楼_5041,理科大楼_3734,2
理科大楼_8309,理科大楼_6615,3
理科大楼_811,理科大楼_9455,5
理科大楼_1371,理科大楼_4967,9
理科大楼_4998,理科大楼_3556,9
理科大楼_2077,理科大楼_1022,2
理科大楼_5221,理科大楼_3582,9
理科大楼_6155,理科大楼_3953,5
理科大楼_202,心理健康教育与咨询中心,5
理科大楼_2083,理科大楼_9127,9
理科大楼_3452,理科大楼_3126,3
理科大楼_4601,理科大楼_5916,3
理科大楼_2653,理科大楼_1482,6
理科大楼_7436,理科大楼_7541,7
梅陇井,理科大楼_358,8
理科大楼_6206,理科大楼_7860,1
理科大楼_2857,理科大楼_514,7
理科大楼_5334,理科大楼_15,10
理科大楼_3836,理科大楼_6846,8
理科大楼_4953,理科大楼_1718,10
理科大楼_7306,理科大楼_8155,10
理科大楼_7223,理科大楼_1834,1
理科大楼_8715,理科大楼_3579,3
理科大楼_1454,理科大楼_7765,3
理科大楼_9532,理科大楼_7683,3
理科大楼_9778,理科大楼_6012,5
理科大楼_461,理科大楼_2452,5
理科大楼_6743,理科大楼_5192,7
理科大楼_6797,理科大楼_4741,7
理科大楼_5261,理科大楼_5373,4
理科大楼_1648,理科大楼_6297,9
理科大楼_4417,理科大楼_2863,9
理科大楼_3515,理科大楼_6801,8
理科大楼_9881,理科大楼_4086,1
理科大楼_816,理科大楼_6322,5
理科大楼_2060,理科大楼_2297,2
理科大楼_7615,理科大楼_1887,8
理科大楼_9854,理科大楼_3368,5
理科大楼_6609,理科大楼_2984,3
理科大楼_2862,理科大楼_2210,6
理科大楼_7615,理科大楼_1006,7
理科大楼_5504,理科大楼_2796,6
理科大楼_460,理科大楼_7260,7
理科大楼_6801,理科大楼_6639,4
理科大楼_2603,理科大楼_8273,8
理科大楼_1980,理科大楼_4597,10
理科大楼_9767,理科大楼_9700,1
理科大楼_3728,理科大楼_3461,3
理科大楼_9159,理科大楼_1752,2
理科大楼_9439,理科大楼_7609,2
理科大楼_4389,理科大楼_6144,3
理科大楼_7838,理科大楼_7775,3
理科大楼_1661,理科大楼_9180,9
理科大楼_7783,理科大楼_2847,4
理科大楼_6845,理科大楼_3103,1
理科大楼_558,理科大楼_8821,6
理科大楼_1214,理科大楼_2039,6
理科大楼_3926,理科大楼_1593,7
理科大楼_4842,理科大楼_697,8
理科大楼_7508,理科大楼_8633,10
理科大楼_3060,理科大楼_5417,8
理科大楼_932,理科大楼_3361,3
理科大楼_2772,理科大楼_1665,10
理科大楼_8645,理科大楼_745,6
理科大楼_8968,理科大楼_2721,10
理科大楼_4228,理科大楼_4487,5
理科大楼_2196,理科大楼_3036,1
理科大楼_2638,理科大楼_6298,8
理科大楼_4725,理科大楼_5963,2
理科大楼_2262,理科大楼_318,7
理科大楼_1665,理科大楼_6323,9
理科大楼_6029,理科大楼_3457,5
理科大楼_7540,理科大楼_8514,8
理科大楼_8049,理科大楼_3012,4
理科大楼_6365,理科大楼_5252,6
理科大楼_2468,理科大楼_1411,4
理科大楼_1521,理科大楼_3400,9
理科大楼_5849,理科大楼_7400,9
理科大楼_1877,理科大楼_3547,1
理科大楼_3304,理科大楼_8689,2
理科大楼_2428,理科大楼_7909,1
理科大楼_5187,理科大楼_3963,3
理科大楼_237,理科大楼_1484,2
理科大楼_2555,理科大楼_8948,2
理科大楼_2481,理科大楼_9262,7
商学院楼,理科大楼_3832,8
理科大楼_9587,理科大楼_2755,9
理科大楼_6572,理科大楼_752,9
理科大楼_3370,理科大楼_9151,8
理科大楼_1045,理科大楼_4913,10
理科大楼_9316,理科大楼_3988,7
理科大楼_4297,理科大楼_6865,5
理科大楼_1807,理科大楼_7347,3
理科大楼_6432,理科大楼_3320,8
理科大楼_9597,理科大楼_2633,10
理科大楼_5588,理科大楼_6658,5
理科大楼_7514,理科大楼_4791,6
理科大楼_1661,理科大楼_2616,1
理科大楼_6417,理科大楼_2468,4
理科大楼_912,理科大楼_5099,10
理科大楼_8428,理科大楼_3889,3
理科大楼_3301,理科大楼_7498,9
理科大楼_9645,理科大楼_5512,10
理科大楼_6594,理科大楼_899,4
理科大楼_4208,理科大楼_915,8
理科大楼_4947,理科大楼_2395,7
理科大楼_6452,理科大楼_8197,7
理科大楼_1628,秋林阁,6
理科大楼_8790,理科大楼_8890,4
理科大楼_2777,理科大楼_6986,4
理科大楼_425,理科大楼_9163,7
理科大楼_4447,理科大楼_8409,5
理科大楼_991,理科大楼_3910,9
理科大楼_12,理科大楼_6818,4
理科大楼_2871,理科大楼_5950,4
理科大楼_4172,理科大楼_1647,1
理科大楼_7029,理科大楼_2598,7
理科大楼_7105,理科大楼_8343,8
理科大楼_8123,理科大楼_4304,7
理科大楼_4414,理科大楼_3232,7
理科大楼_6403,理科大楼_7452,5
理科大楼_3712,理科大楼_1879,8
理科大楼_618,理科大楼_1288,1
理科大楼_6995,理科大楼_9282,2
理科大楼_812,理科大楼_806,3
理科大楼_7745,理科大楼_1805,2
理科大楼_2402,理科大楼_2050,8
理科大楼_7724,理科大楼_8967,7
理科大楼_5632,理科大楼_3739,8
理科大楼_1311,理科大楼_221,6
理科大楼_4094,理科大楼_4354,2
理科大楼_3264,理科大楼_1127,3
理科大楼_5858,理科大楼_8544,8
理科大楼_9879,理科大楼_8431,7
理科大楼_3491,理科大楼_1324,10
理科大楼_3774,理科大楼_4239,4
理科大楼_8550,理科大楼_8497,5
理科大楼_4893,理科大楼_3953,4
理科大楼_8026,理科大楼_5984,4
理科大楼_3955,理科大楼_6307,3
理科大楼_7349,理科大楼_8912,3
理科大楼_7630,理科大楼_3947,10
理科大楼_9164,理科大楼_6560,1
理科大楼_7317,理科大楼_2776,7
理科大楼_6383,足球场,5
理科大楼_9119,理科大楼_6172,3
理科大楼_5310,理科大楼_2238,10
理科大楼_8712,青年教师公寓,6
理科大楼_4318,理科大楼_2533,4
理科大楼_1080,理科大楼_8431,3
理科大楼_3024,理科大楼_3592,9
理科大楼_4515,理科大楼_3320,3
理科大楼_6495,理科大楼_6029,2
理科大楼_15,理科大楼_6183,4
理科大楼_4923,理科大楼_9666,2
理科大楼_7586,理科大楼_6325,2
理科大楼_6117,理科大楼_491,4
理科大楼_6181,理科大楼_2252,10
理科大楼_8216,理科大楼_3584,2
理科大楼_963,理科大楼_9836,7
理科大楼_1409,理科大楼_3605,8
理科大楼_8747,理科大楼_8033,7
理科大楼_8160,理科大楼_4663,9
理科大楼_597,理科大楼_5263,5
理科大楼_7872,理科大楼_7509,4
理科大楼_1876,理科大楼_4910,7
理科大楼_9143,理科大楼_8456,2
理科大楼_8560,理科大楼_4807,6
理科大楼_7034,理科大楼_8610,3
理科大楼_8361,理科大楼_3462,9
理科大楼_9734,理科大楼_2942,5
理科大楼_1440,理科大楼_525,4
理科大楼_1515,理科大楼_1636,2
理科大楼_8843,理科大楼_2613,1
理科大楼_6448,理科大楼_9635,9
理科大楼_421,理科大楼_4836,7
理科大楼_4571,理科大楼_7607,10
理科大楼_3826,理科大楼_3260,4
理科大楼_6747,理科大楼_7033,4
理科大楼_8550,理科大楼_7179,5
理科大楼_4910,理科大楼_5324,9
理科大楼_5264,理科大楼_7606,6
理科大楼_4081,理科大楼_2238,3
理科大楼_176,理科大楼_1365,10
理科大楼_6730,理科大楼_7918,9
理科大楼_5606,理科大楼_4669,7
理科大楼_4573,理科大楼_3156,1
理科大楼_6582,理科大楼_7295,2
理科大楼_1040,理科大楼_3815,10
理科大楼_5861,理科大楼_2572,5
理科大楼_2705,理科大楼_7536,5
理科大楼_2121,理科大楼_5668,5
理科大楼_758,理科大楼_1714,7
理科大楼_8576,理科大楼_579,9
理科大楼_3144,理科大楼_8927,10
理科大楼_6221,理科大楼_8800,8
理科大楼_168,闵行校区大门,5
理科大楼_5337,理科大楼_7416,6
理科大楼_7168,理科大楼_7680,6
理科大楼_6353,理科大楼_1053,6
理科大楼_5021,理科大楼_1063,6
理科大楼_1360,理科大楼_9566,6
理科大楼_1654,理科大楼_3546,4
理科大楼_3235,理科大楼_8763,3
理科大楼_2590,理科大楼_1968,4
理科大楼_9517,理科大楼_9001,1
理科大楼_5017,理科大楼_1586,5
理科大楼_775,理科大楼_7744,7
本科生公寓6号楼,理科大楼_1655,8
理科大楼_8685,理科大楼_2782,2
理科大楼_2478,理科大楼_3601,7
理科大楼_2709,理科大楼_2023,7
理科大楼_4933,理科大楼_9495,4
理科大楼_2002,理科大楼_103,7
理科大楼_8443,理科大楼_9232,6
理科大楼_3683,理科大楼_3447,1
理科大楼_1150,理科大楼_1842,9
理科大楼_3439,理科大楼_6874,7
理科大楼_9347,理科大楼_5857,8
理科大楼_4291,理科大楼_2205,9
理科大楼_3323,理科大楼_546,9
理科大楼_3232,理科大楼_7200,1
理科大楼_4134,理科大楼_652,5
理科大楼_1945,理科大楼_193,9
理科大楼_4378,理科大楼_7506,8
理科大楼_4692,理科大楼_3047,10
理科大楼_6013,理科大楼_9051,4
理科大楼_9256,理科大楼_8282,5
心中书社,理科大楼_8229,1
理科大楼_8349,理科大楼_3282,7
理科大楼_9652,理科大楼_2149,1
理科大楼_6528,理科大楼_7247,10
理科大楼_7493,理科大楼_1179,2
理科大楼_4069,理科大楼_1003,3
理科大楼_3287,理科大楼_1681,2
理科大楼_2715,理科大楼_2235,6
理科大楼_721,理科大楼_8942,9
理科大楼_7195,理科大楼_7373,9
理科大楼_5943,理科大楼_5806,2
理科大楼_182,理科大楼_7489,8
理科大楼_9075,理科大楼_3222,6
理科大楼_4748,理科大楼_1776,6
理科大楼_1307,理科大楼_6575,5
理科大楼_8726,理科大楼_1288,8
理科大楼_793,理科大楼_648,8
理科大楼_8201,理科大楼_656,4
理科大楼_1015,理科大楼_2463,7
理科大楼_2684,理科大楼_9128,7
理科大楼_3283,理科大楼_4228,7
理科大楼_7904,理科大楼_9469,6
理科大楼_8944,理科大楼_9712,9
理科大楼_5661,理科大楼_175,5
理科大楼_3147,理科大楼_7713,3
理科大楼_8408,理科大楼_1084,10
理科大楼_101,理科大楼_1693,9
理科大楼_3129,理科大楼_2166,7
理科大楼_1581,理科大楼_3071,3
理科大楼_3695,理科大楼_3013,7
理科大楼_797,理科大楼_1875,6
理科大楼_5664,理科大楼_7451,5
理科大楼_3387,理科大楼_7483,8
理科大楼_1627,理科大楼_4134,7
理科大楼_3211,理科大楼_721,1
理科大楼_5894,理科大楼_3912,1
理科大楼_5554,理科大楼_1704,7
理科大楼_9248,理科大楼_9778,6
理科大楼_3808,理科大楼_2157,10
理科大楼_5279,理科大楼_4127,8
理科大楼_1339,理科大楼_5900,6
理科大楼_9539,理科大楼_8080,7
理科大楼_8693,理科大楼_1658,7
理科大楼_1987,理科大楼_2548,8
理科大楼_8594,理科大楼_7839,8
理科大楼_6847,理科大楼_2935,8
理科大楼_2814,理科大楼_8215,1
理科大楼_403,理科大楼_8501,8
理科大楼_3877,理科大楼_2583,8
理科大楼_8214,理科大楼_1704,7
理科大楼_3402,理科大楼_228,10
理科大楼_6467,理科大楼_5667,7
理科大楼_796,理科大楼_9428,2
理科大楼_44,理科大楼_6792,4
理科大楼_2788,理科大楼_1965,1
理科大楼_8217,理科大楼_7927,7
理科大楼_2579,理科大楼_3120,10
理科大楼_7797,理科大楼_260,3
理科大楼_788,理科大楼_8871,8
理科大楼_7040,理科大楼_8840,3
理科大楼_5132,理科大楼_3608,9
理科大楼_443,理科大楼_6871,7
理科大楼_9288,理科大楼_5319,2
理科大楼_876,理科大楼_5940,4
理科大楼_3224,理科大楼_8851,5
理科大楼_7773,理科大楼_4379,8
理科大楼_9885,理科大楼_494,10
理科大楼_9862,理科大楼_5700,5
理科大楼_9883,理科大楼_3907,4
理科大楼_9414,理科大楼_9349,9
理科大楼_375,理科大楼_1826,7
理科大楼_7891,理科大楼_9429,9
理科大楼_2269,理科大楼_2231,8
理科大楼_1456,理科大楼_3221,1
理科大楼_7770,理科大楼_852,7
理科大楼_8791,理科大楼_4763,2
理科大楼_9376,理科大楼_6272,9
理科大楼_2449,理科大楼_7183,1
理科大楼_5786,理科大楼_59,3
理科大楼_2848,理科大楼_4517,10
理科大楼_9576,理科大楼_146,3
理科大楼_3394,理科大楼_574,10
理科大楼_7911,理科大楼_1513,3
理科大楼_2196,理科大楼_4179,8
理科大楼_7860,理科大楼_9180,7
理科大楼_6068,理科大楼_4661,6
理科大楼_1626,理科大楼_5127,10
理科大楼_6430,理科大楼_3836,9
理科大楼_2358,理科大楼_3778,1
理科大楼_3872,理科大楼_8588,7
理科大楼_1943,理科大楼_2418,2
理科大楼_1596,理科大楼_2003,7
理科大楼_4023,理科大楼_4221,2
理科大楼_984,理科大楼_3935,1
理科大楼_8697,理科大楼_4343,2
理科大楼_8516,理科大楼_7512,6
理科大楼_7278,理科大楼_1977,4
理科大楼_2746,理科大楼_1340,4
理科大楼_1404,理科大楼_7546,5
理科大楼_3190,理科大楼_2597,10
理科大楼_610,理科大楼_8719,5
理科大楼_4742,理科大楼_3944,1
理科大楼_384,理科大楼_7248,7
理科大楼_5747,理科大楼_1088,1
理科大楼_1175,理科大楼_6068,9
理科大楼_7328,理科大楼_3375,7
理科大楼_7267,理科大楼_4312,7
理科大楼_2316,理科大楼_2151,10
理科大楼_9478,理科大楼_1868,2
理科大楼_6959,理科大楼_965,6
理科大楼_3433,理科大楼_3270,7
理科大楼_9002,理科大楼_3825,6
理科大楼_618,理科大楼_377,7
理科大楼_6898,理科大楼_1395,6
理科大楼_978,理科大楼_6404,3
理科大楼_1201,理科大楼_6917,4
理科大楼_3076,理科大楼_4652,7
理科大楼_992,理科大楼_3397,10
理科大楼_7319,理科大楼_5778,6
理科大楼_2320,理科大楼_5893,6
理科大楼_9266,理科大楼_6874,1
理科大楼_2221,理科大楼_9393,5
理科大楼_5522,理科大楼_4522,8
理科大楼_4107,理科大楼_8184,8
理科大楼_1683,理科大楼_9483,6
理科大楼_2632,理科大楼_4016,4
理科大楼_8744,理科大楼_1425,5
理科大楼_5469,理科大楼_5742,1
理科大楼_1435,理科大楼_7478,10
理科大楼_9544,理科大楼_99,9
理科大楼_3005,理科大楼_712,3
理科大楼_3971,理科大楼_3185,1
理科大楼_3964,理科大楼_3791,5
理科大楼_7225,理科大楼_77,10
理科大楼_181,理科大楼_3678,2
理科大楼_7268,理科大楼_4739,2
理科大楼_1934,理科大楼_820,2
理科大楼_4374,理科大楼_2630,5
理科大楼_6660,理科大楼_6193,1
理科大楼_6350,理科大楼_5042,4
理科大楼_925,理科大楼_6870,10
理科大楼_4844,理科大楼_6505,9
理科大楼_6662,理科大楼_4685,7
理科大楼_5986,理科大楼_410,1
理科大楼_6289,理科大楼_2120,5
理科大楼_7523,理科大楼_8867,7
理科大楼_8856,理科大楼_4679,10
理科大楼_6204,理科大楼_9537,10
理科大楼_1969,理科大楼_2309,10
理科大楼_8942,理科大楼_3678,3
理科大楼_4432,理科大楼_8260,10
理科大楼_3646,理科大楼_9604,4
理科大楼_2913,理科大楼_864,9
理科大楼_2158,理科大楼_8098,8
理科大楼_999,理科大楼_1541,5
理科大楼_5485,理科大楼_3038,5
理科大楼_458,理科大楼_3725,5
理科大楼_8117,理科大楼_8380,7
理科大楼_821,理科大楼_2684,4
理科大楼_6643,理科大楼_2520,2
理科大楼_3125,理科大楼_1611,6
理科大楼_4830,理科大楼_8809,2
理科大楼_1890,理科大楼_3105,10
理科大楼_3233,理科大楼_4815,9
理科大楼_4170,理科大楼_7155,10
理科大楼_7905,理科大楼_1754,2
理科大楼_1482,理科大楼_300,1
理科大楼_3651,理科大楼_3318,9
理科大楼_1438,理科大楼_9379,6
理科大楼_7774,理科大楼_4503,7
理科大楼_4953,理科大楼_596,5
理科大楼_6657,理科大楼_2868,8
研究生公寓4号楼,理科大楼_5428,4
理科大楼_198,理科大楼_8200,3
理科大楼_243,理科大楼_4839,1
理科大楼_7180,理科大楼_7550,10
理科大楼_6854,理科大楼_395,9
理科大楼_3932,理科大楼_2273,9
理科大楼_6369,理科大楼_7221,8
理科大楼_3505,理科大楼_5356,1
理科大楼_500,理科大楼_5166,8
理科大楼_7180,理科大楼_1178,10
闵行图书馆,理科大楼_8069,3
理科大楼_5360,理科大楼_5992,5
理科大楼_8326,理科大楼_4084,7
理科大楼_2288,理科大楼_327,7
理科大楼_3166,共青场,5
理科大楼_5922,理科大楼_2618,8
理科大楼_6892,理科大楼_9502,3
理科大楼_3364,理科大楼_1975,9
理科大楼_9550,理科大楼_6142,8
理科大楼_3544,理科大楼_9867,8
理科大楼_6445,理科大楼_3348,10
理科大楼_6419,理科大楼_3107,3
理科大楼_4237,理科大楼_2165,1
理科大楼_4034,理科大楼_5284,5
理科大楼_4356,理科大楼_5559,5
理科大楼_8949,理科大楼_82,5
理科大楼_9815,理科大楼_6626,9
理科大楼_3264,理科大楼_3747,7
理科大楼_2361,理科大楼_6396,5
理科大楼_5477,理科大楼_48,10
理科大楼_4646,理科大楼_7924,1
理科大楼_6553,理科大楼_8532,5
理科大楼_8155,理科大楼_5570,10
理科大楼_8873,理科大楼_2950,7
理科大楼_6271,理科大楼_9221,9
理科大楼_5161,理科大楼_8791,3
理科大楼_251,理科大楼_200,7
理科大楼_1484,理科大楼_7707,2
理科大楼_6171,理科大楼_7854,5
理科大楼_1811,理科大楼_6214,9
理科大楼_9461,理科大楼_331,8
理科大楼_9092,理科大楼_1908,1
理科大楼_5575,理科大楼_8394,4
理科大楼_7435,理科大楼_1070,9
